ID,RougeMesuré,VertMesuré,BleuMesuré,Brightness,L21S_VDD2L_MEM_ENERGY_AVG_UWS,UFS(Disk)_ENERGY_AVG_UWS,S12S_VDD_AUR_ENERGY_AVG_UWS,Camera_ENERGY_AVG_UWS,GPU3D_ENERGY_AVG_UWS,Sensor_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS.1,Display_ENERGY_AVG_UWS,GPS_ENERGY_AVG_UWS,GPU_ENERGY_AVG_UWS,WLANBT_ENERGY_AVG_UWS,L22M_DISP_ENERGY_AVG_UWS,S6M_LLDO1_ENERGY_AVG_UWS,S8M_LLDO2_ENERGY_AVG_UWS,S9M_VDD_CPUCL0_M_ENERGY_AVG_UWS,CPU_BIG_ENERGY_AVG_UWS,CPU_LITTLE_ENERGY_AVG_UWS,CPU_MID_ENERGY_AVG_UWS,INFRASTRUCTURE_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS.1,INFRASTRUCTURE_ENERGY_AVG_UWS.1,TPU_ENERGY_AVG_UWS,CPU_LITTLE_FREQ_KHz,CPU_MID_FREQ_KHz,CPU_BIG_FREQ_KHz,GPU0_FREQ,GPU_1FREQ,GPU_MEM_AVG,BATTERY_DISCHARGE_TOTAL_UA,BATTERY_DISCHARGE_RATE_UAS,TOTAL_DATA_WIFI_BYTES,AVG_SOC_TEMP,DIFF_SOC_TEMP,BATTERY__PERCENT,L21S_VDD2L_MEM_ENERGY_UW,UFS(Disk)_ENERGY_UW,S12S_VDD_AUR_ENERGY_UW,Camera_ENERGY_UW,GPU3D_ENERGY_UW,Sensor_ENERGY_UW,Memory_ENERGY_UW,Memory_ENERGY_UW.1,Display_ENERGY_UW,GPS_ENERGY_UW,GPU_ENERGY_UW,WLANBT_ENERGY_UW,L22M_DISP_ENERGY_UW,S6M_LLDO1_ENERGY_UW,S8M_LLDO2_ENERGY_UW,S9M_VDD_CPUCL0_M_ENERGY_UW,CPU_BIG_ENERGY_UW,CPU_LITTLE_ENERGY_UW,CPU_MID_ENERGY_UW,INFRASTRUCTURE_ENERGY_UW,CELLULAR_ENERGY_UW,CELLULAR_ENERGY_UW.1,INFRASTRUCTURE_ENERGY_UW.1,TPU_ENERGY_UW,C_ID,C_PL,M_ID,M_PL
334,119,133,169,40,2492.668475,29872.25315,4901.170076,21931.4077,72865.96199,12009.31911,30901.0574,196889.8573,280252.2387,517.5689926,313799.5885,243964.0932,53863.22394,133457.7358,34552.40045,20316.10302,816185.0147,278446.638,148812.7882,259052.4744,5298.733061,0,43273.04385,0,1070884,944828,1824033,825314,790453,570798080,-8000,997765.8889,9355171,44505.14286,2332,40,75356,974298,148182,662596,2205092,361456,935262,5962411,8422686,15624,9419410,7267510,1617425,4010504,1040752,611562,24532780,8331134,4416820,7812166,159728,0,1319376,0,19.11409396,36.68174497,377120.0537,4884198.738
335,124,79,105,17,2185.523012,26341.10969,4661.88426,19156.46089,50242.23824,11576.48903,24626.27099,142524.771,125212.8882,494.3112521,199081.2557,215335.1709,51040.63231,119723.007,32700.13269,18445.93794,329636.1273,205573.9947,89180.68281,163039.9921,7262.36589,0,30832.74022,0,978076,786541,1154086,593649,533017,463249408,-6000,583715.1111,5135535,44773.85714,206,40,65577,787575,140109,574968,1510063,347285,732954,4257540,3751893,14834,5981764,6503646,1533658,3597150,982388,553731,9928674,6076041,2676101,4875676,212989,0,922165,0,18.62,36.51886667,317205.6,4781896.56
336,76,233,30,63,3313.702947,27196.85203,4152.417795,21884.85712,10622.08186,10526.06091,5303.903207,48687.06915,304094.0007,454.6685444,16655.55966,225538.4616,52956.47952,96745.27003,30566.39218,17000.22362,5825.418946,194560.4008,47328.08037,51765.22773,3921.302524,0,26037.29518,0,1226022,592433,515318,105245,80451,459829248,-2000,369959.1304,6216845,43693.16667,-893,39,83339,677302,104102,547475,266431,263989,130431,1201635,7623898,11388,416534,5685802,1325298,2423116,764573,424673,144277,4899555,1151878,1313271,94002,0,650547,0,6.606666667,26.9168,241109.8933,4645959.44
337,225,28,71,59,2570.260319,31295.85916,4930.538559,22479.29038,78941.57678,12046.22733,30670.62025,210957.953,238897.1825,516.9686856,332870.1936,230625.0828,51368.24101,142182.3455,35144.29189,20837.82243,1227817.852,316371.1402,203806.2847,298575.9077,6160.500249,0,49132.63335,0,898074,990245,2069502,848578,827119,531013632,-10000,1049478.741,5446415,44248.88889,3300,39,77006,920538,148677,672279,2337961,361830,917557,6257726,7170317,15537,9850982,6734375,1539043,4222010,1054831,622563,34961653,9147585,5917011,8834325,177286,0,1459527,0,14.34899329,31.63812081,375094.604,4691169.638
338,54,212,184,3,2002.920954,29207.04109,4630.824646,22513.89454,44270.19673,11403.25185,11865.45264,111774.6958,115031.9309,480.1376611,155388.4957,231107.2696,54538.39787,120794.1982,32744.12029,18576.54859,320064.6361,227181.4392,97533.62993,114731.3997,4481.35979,0,31957.58214,0,955680,806625,1116072,588154,472496,446930944,-4000,580717.4444,6915358,44502.2,-160,38,61230,884731,141581,688330,1353223,348895,364422,3435850,3523958,14693,4738353,7064220,1668816,3689936,999134,569222,9819212,7025243,3010824,3540365,151857,0,978382,0,15.16,34.4084,281892.24,4589995.28
339,37,52,33,57,2609.465153,31610.36929,5162.898132,23214.76063,78292.93773,12476.30387,31959.48025,213885.1363,113551.5825,526.085035,330700.8355,209675.0981,53108.09878,145698.7072,36420.52891,21971.35537,847044.374,335275.0771,582050.2805,287669.509,5944.484229,0,49029.54678,0,1009000,3059462,1841139,835272,812667,537726976,-10000,1137523,3898979,45248.33333,2483,38,80280,960933,158702,716216,2405796,384033,981702,6591185,3488894,16172,10099980,6444905,1629816,4468475,1119161,676958,26000135,10378148,17488587,8865128,190395,0,1512453,0,38.30666667,53.41413333,379516.56,4745865.2
340,171,232,123,54,2214.513489,26492.04803,4823.761563,20009.057,51872.70021,11971.22966,32102.63363,217609.0855,366119.5777,493.3788782,205624.4186,225060.3767,50630.46156,155992.1036,34987.60116,27101.69854,337911.4565,658383.0568,529308.9888,208673.1228,4634.806441,0,40100.03594,0,1674907,err,1142205,595863,525717,527044608,-10000,1094446.885,6605522,45877.42857,1408,37,66621,800586,145304,603498,1557448,360419,968198,6615933,10976471,14814,6140517,6710855,1518359,4707804,1052360,820194,10134315,19790582,16158281,6306154,142874,0,1212366,0,61.53020134,74.80402685,452339.4362,4798023.678
341,163,221,220,91,2123.821129,27424.60106,4599.418017,19052.14398,51471.51221,11499.00125,21073.01463,142473.909,856169.0103,483.2079582,199728.0418,208411.2718,49004.32652,123748.2703,32583.74658,18762.452,326823.5443,255825.7836,281077.3691,159091.7279,5957.444445,0,33711.66926,0,816122,2065784,1148078,619954,534611,525606912,-6000,965174.68,4202449,46205.66667,120,37,62473,795465,136062,562188,1512140,338362,615878,4179775,25253529,14212,5885558,6097728,1446064,3649610,961116,553650,9624297,7505759,8304816,4667302,161165,0,991084,0,38.10738255,53.7,356145.1007,4762865.879
342,78,191,27,14,2018.803491,25884.40078,4587.049061,19068.10124,50872.10866,11204.84786,12244.23822,118231.1835,125422.3492,473.9379085,182670.5225,203066.9983,50183.23088,121069.8477,31523.04331,18178.21421,325013.1277,195356.4221,84270.09886,130304.3239,5297.935658,0,29025.68972,0,961090,781357,1152422,636288,518267,525205504,-6000,601109.7586,2850605,45560.42857,-167,36,69506,896627,157953,663993,1745953,385246,427629,4090415,4429762,16305,6263323,6887018,1731970,4186246,1086379,627610,11118029,6834454,3148876,4491308,178287,0,999807,0,18.32666667,35.164,332189.8933,4697781.627
343,191,174,93,40,4770.05429,29342.43645,4348.156964,22646.25737,26400.59205,10944.33618,7328.249795,75849.35802,246090.5654,464.1191822,75783.06237,233673.3704,52658.00002,105316.4191,31719.24735,17726.793,214474.6614,226676.4077,62510.39449,69277.05763,5088.660144,0,30060.88334,0,1079263,688433,928714,319103,244470,469061632,-4000,473076.6923,8530493,44757.25,-596,35,143143,870489,129970,675626,792137,326271,217581,2279004,7353079,13863,2261653,6967735,1576109,3155387,948712,529716,6461969,6867478,1904788,2090612,154555,0,900908,0,9.386666667,31.18186667,265035.04,4643740.453
344,199,54,52,32,1928.665558,27271.98209,4452.387784,20631.74615,44317.85563,11012.87862,11470.31502,112678.603,159988.9651,466.5953696,150819.6188,223012.6186,51514.46489,117121.8683,30677.02625,17910.83379,316188.0967,212214.5196,93936.62633,114840.4937,6316.828372,0,29829.11643,0,939886,810875,1136017,615107,481345,448446464,-4000,653949.76,5911863,43717,641,35,57786,811554,133628,618081,1324493,328802,339722,3367109,4788169,13964,4522935,6625833,1545638,3536706,917125,536788,9484351,6397531,2809232,3504979,183258,0,882467,0,15.34,34.50033333,293874.9867,4698213.787
345,70,109,162,25,2134.401883,26163.86086,4560.730292,18870.60993,52000.0914,11357.48297,25038.11433,147738.8813,190789.0468,482.5975309,220652.4283,206015.1203,49833.37757,121728.5944,32943.43566,18361.21805,355095.7671,273000.9388,285328.0864,158325.0019,4601.755315,0,30831.28159,0,904654,1853233,1167808,633330,567089,483414016,-8000,761083.1,5523286,44284.875,1008,35,72693,895955,155647,651102,1775362,386732,855723,5069625,6629931,16468,7561401,7161962,1704331,4173264,1124723,631129,11972774,9311609,9789184,5419426,169297,0,1059037,0,38.51677852,52.9757047,341430.3893,4711271.624
346,200,163,78,65,2058.790423,28592.77547,4805.387272,20932.14516,49689.19601,11817.16233,22183.49062,209675.3244,322412.8776,485.4422932,193426.279,204797.5239,51407.28679,161430.036,34361.94562,27736.17514,342390.9935,708322.6921,524352.9377,174842.7488,5601.840966,0,37311.01735,0,2078099,err,1121150,622919,530260,504090624,-8000,1053949.84,3815947,45211,1410,34,64382,882106,149638,654458,1554808,368137,697498,6544829,10029034,15147,6119561,6393090,1603772,5005703,1071834,863486,10666114,21997606,16308658,5465642,173413,0,1163991,0,62.65333333,76.0938,434913.4133,4886013.76
347,66,133,121,7,1985.417688,31613.09398,4732.070711,25329.5978,33911.45247,11540.09777,19692.42424,190089.1527,112514.8193,482.2227166,110820.3377,198095.0724,53941.99129,154440.1595,34693.73785,26348.1517,327559.0304,577464.5372,491391.6519,155666.356,6783.766418,0,36891.01008,0,1678669,err,1125898,444201,333207,450404352,-8000,910899.84,2652949,46164,405,33,59195,939442,140987,756226,1013235,344036,589189,5707098,3356664,14372,3327037,5890255,1608646,4614630,1032071,784273,9740738,17180487,14628582,4658999,195379,0,1102969,0,54.7114094,73.01805369,368706.7651,4790252.591
348,108,173,66,86,2193.10168,29424.58809,4865.398415,21985.96517,51673.57385,11954.1577,27497.14904,204952.947,303212.8693,494.9169909,206650.1534,204405.2613,51618.10995,154738.5926,34889.17598,27233.80868,347532.3788,672105.8581,502815.6048,185550.7063,5340.292573,0,38221.65353,0,2040393,err,1123772,620046,542167,510365696,-10000,1118523.483,3428745,46147,1480,33,71376,950138,157669,719329,1682785,389335,890179,6722690,10006869,16105,6717220,6687846,1682822,5047875,1137325,886941,11280089,21822144,16454877,6029449,164940,0,1248120,0,62.83221477,76.32563758,415988.698,4795304.403
349,150,102,214,27,2098.436834,30369.49224,4698.021143,24498.24919,48852.07332,11529.56723,15839.42108,120442.1081,263256.6129,486.9296489,190616.7971,200501.9395,54611.20974,127334.3872,33393.99757,18980.15498,336042.1685,229781.2275,100825.9913,137445.3849,4718.859849,0,31567.97176,0,981056,808917,1133246,626350,527725,466034688,-6000,674974.76,2419273,46189.66667,-215,32,66254,948585,148014,772002,1543441,364042,513001,3840686,8300272,15351,6095132,6335706,1723395,4021299,1050679,604191,10569636,7581370,3222490,4477084,156077,0,998102,0,14.83333333,34.93493333,272340.3733,4730120.533
350,226,213,37,12,2449.894379,27278.68275,5233.405709,18785.77192,83394.42283,12124.18556,32686.77919,226149.8377,148227.3455,496.4978774,357675.9292,121754.138,49485.12929,173440.6004,33300.32085,19678.5658,2394521.879,419988.7398,351612.5763,366780.084,9207.998141,0,47312.01568,0,1076845,1086187,2418794,875366,857685,563818496,-12000,1299278.462,4429547,26666,7214,97,79715,899340,170316,617030,2680790,393830,1058801,7274678,4801326,16159,11483654,3968271,1604634,5610314,1083981,649430,76752410,13804662,11690463,11918784,299572,0,1554125,0,0,32.59826667,0,4970859.84
351,172,191,199,84,2025.256196,26104.69626,5194.966833,20582.67134,42657.08692,11343.69062,16066.31583,112913.1119,689246.8023,480.7184368,147163.1368,204180.698,52130.2292,127846.2119,30062.43686,17579.61786,494094.5683,299585.0716,330374.3047,133399.4254,6399.575143,0,26746.50747,0,1142429,1164756,1294484,594111,494394,463949824,-6000,796912.16,3883229,31208.33333,-22,96,60829,777826,156033,618221,1278202,340219,480519,3381613,20695934,14439,4414520,6135394,1565809,3840151,902868,525210,14918702,8868576,9725356,3991704,198772,214,802597,0,0,27.68342282,0,4875938.819
352,145,109,83,13,2019.175974,25143.30552,5192.338083,20675.93326,41513.35684,11198.61017,14250.34505,107870.0502,112839.0998,482.4173493,141057.9793,212689.9555,52814.38168,128837.7378,29708.81294,17212.70151,373288.0115,289592.1279,454065.2614,123896.2872,5998.946984,0,26507.86649,0,1087688,1389145,1089633,580236,477907,469442560,-6000,615881.3571,3111641,31224.6,868,96,64120,795142,164742,656099,1314643,358178,459608,3460975,3586207,15324,4426663,6737916,1678015,4107000,944873,553437,11880997,9543335,14818613,4078752,189963,0,851046,0,8.785234899,26.91503356,258986.4966,4744685.181
353,235,34,184,52,2793.381046,33208.80112,6084.558644,25173.885,83888.912,14322.0566,43835.9596,366737.1671,373828.3724,551.2694831,363813.2539,208965.7,50550.59271,237295.3984,42694.54786,50595.7661,1171091.267,1351332.215,2451624.364,478746.1088,8006.266979,0,73999.1465,0,2488099,err,2847133,865403,844674,576237568,-18000,2151484.107,3729480,36986.25,7635,95,90495,1065278,197812,827052,2693831,465427,1439214,11889278,12128886,17918,11699602,6744892,1643346,7665929,1391773,1658910,37620436,44194169,77910271,15183222,258539,0,2404145,0,63.15333333,75.8674,493685.4667,5038866.613
354,206,186,239,29,2840.413837,32815.8097,6111.888619,26590.63989,83752.60353,13358.50566,34406.67191,219466.3307,366416.5745,565.9810935,341580.7971,214642.0052,53316.96129,165966.5272,37878.61652,22913.03175,1934669.133,378692.3082,326357.4262,328607.4717,7171.020687,0,59369.07754,0,1050811,1040648,2312054,837837,810246,536358912,-10000,1476157.074,3882022,40979,1726,94,87523,1024033,188183,824949,2584760,412799,1060737,6784041,11265154,17431,10588089,6525928,1639643,5128948,1171999,712709,59536382,11820871,10235706,10171301,255393,211,1844591,0,12.86577181,31.76825503,323622.2013,4828695.812
355,186,39,182,25,4226.042019,27465.44504,5294.203125,23014.9493,25598.11381,11577.11179,7777.384806,74996.29066,210475.4131,491.1904884,67472.40704,216473.4142,53209.32046,109806.8066,31546.02935,18046.65675,255116.3103,257288.5165,207486.7466,71186.97031,6961.85723,0,31240.66552,0,1121582,984214,980735,301158,232430,473513984,-4000,460334.5714,4812963,39528.14286,-1314,94,134122,886301,172777,747800,838247,377638,281273,2542042,6895125,16027,2235151,7056717,1737352,3629505,1030922,596391,8533984,8956808,7351321,2573656,212625,0,1022305,0,6.78,26.8446,240612.2933,4829460.747
356,140,107,107,36,2772.408515,31970.33741,5921.062102,25574.53343,84311.16706,13362.59046,33308.05579,222248.9967,173488.52,547.0248753,364815.211,196940.0391,47628.96048,173628.4184,38932.78238,26898.09572,1668317.26,444975.36,1427214.43,327217.6215,6721.39889,0,63547.60575,0,1225635,3495894,2684445,871835,854180,571125760,-12000,1681110.667,3806171,41481.55556,5051,93,83295,980030,178575,774694,2526568,401358,998612,6642444,5191183,16465,10967205,5928526,1426960,5191899,1174586,812035,48979286,13354042,42661583,9786039,199094,0,1918488,0,32.42281879,48.32718121,348440.6711,4909012.268
357,124,170,34,2,2779.217379,32559.10603,6032.84871,25326.06035,74583.46022,13239.69258,34712.36567,194362.2648,95466.28194,572.4377206,310369.1978,255355.662,53305.53601,132281.5836,35956.27961,21082.15025,836374.8127,290380.3131,170707.114,251092.864,7081.42189,0,47275.28801,0,1001306,982956,1834453,817130,778896,547287040,-8000,837091,8682971,43248.625,435,92,83318,962421,180840,758734,2238639,396258,1045451,5856080,2856736,17144,9334739,7632964,1596968,3969076,1077081,633202,24968536,8581576,5249785,7480941,212281,0,1417910,0,15.01342282,34.20577181,318222.2013,4861565.772
358,215,237,73,81,2771.443492,33045.76559,6202.49163,26178.46926,73721.50332,13834.18268,43385.75719,308983.1098,526358.7775,559.6432142,316450.8839,226355.6995,49599.94961,186826.1762,40788.51317,37408.73183,750241.6429,973037.4445,1191989.467,342530.5577,7654.662994,0,67215.25307,0,2465853,5017954,1906993,794106,762967,597934080,-14000,1584062.148,5060275,44477.71429,4329,92,91554,1089722,205312,870363,2424491,458240,1435349,10251468,17471165,18531,10375973,7463444,1640583,6168618,1349673,1234619,24635677,32254121,38826301,11316136,276142,0,2214011,0,64.56,77.5518,463612.7733,5111017.547
359,185,88,86,2,3951.692539,29472.18851,5549.785626,25386.7308,17414.96291,12102.64672,8156.710651,72598.47859,94431.38405,513.5106303,39846.13326,219779.5101,55196.3886,117065.528,33383.90863,19283.21534,457231.7635,300983.4517,294753.8,73895.22439,7790.344832,0,34459.38685,0,952449,1927755,1747860,167257,130343,482078720,-4000,571363.4545,3349363,44148.55556,-1122,91,97907,734503,139381,635209,441347,305273,207678,1830878,2364352,12865,1015814,5508981,1381956,2933272,838770,483822,11602422,7721881,7420094,1875868,189203,0,862547,0,28.66442953,44.46261745,237637.1812,4798992.779
360,217,36,227,2,2197.551854,29216.88831,5373.413676,24591.14822,35713.39929,11904.19351,11798.52455,100167.2073,100181.7855,496.3576435,115017.1198,221595.0778,52899.38758,129478.1421,33095.58978,20155.98508,322373.7499,330321.9691,623082.1093,105704.7252,6222.622332,0,35314.79497,0,1138423,3064989,1147965,492658,379191,502104064,-6000,707357.7727,3040245,43008,504,91,54327,721476,134881,614737,893245,297974,297950,2493093,2504276,12419,2867972,5545830,1320847,3231006,825252,503642,8065305,8246922,15619328,2650584,165125,0,881719,0,32.4966443,48.49563758,250608.6711,4789393.691
